revision_id,article_title,article_quality,country,title,url,population,region
1064264189,Sodsai Rungphothong,Stub,Thailand,Sodsai Rungphothong,https://en.wikipedia.org/wiki/Sodsai_Rungphothong,66.8,SOUTHEAST ASIA
1056597902,Sophon Suphapong,Stub,Thailand,Sophon Suphapong,https://en.wikipedia.org/wiki/Sophon_Suphapong,66.8,SOUTHEAST ASIA
1059397645,Surangkana Wayuparb,C,Thailand,Surangkana Wayuparb,https://en.wikipedia.org/wiki/Surangkana_Wayuparb,66.8,SOUTHEAST ASIA
1110929522,Teerakiat Jaroensettasin,Stub,Thailand,Teerakiat Jaroensettasin,https://en.wikipedia.org/wiki/Teerakiat_Jaroensettasin,66.8,SOUTHEAST ASIA
1108412672,Thamanat Prompow,C,Thailand,Thamanat Prompow,https://en.wikipedia.org/wiki/Thamanat_Prompow,66.8,SOUTHEAST ASIA
1114394512,Thanathorn Juangroongruangkit,GA,Thailand,Thanathorn Juangroongruangkit,https://en.wikipedia.org/wiki/Thanathorn_Juangroongruangkit,66.8,SOUTHEAST ASIA
1074937608,Tiang Sirikhanth,Start,Thailand,Tiang Sirikhanth,https://en.wikipedia.org/wiki/Tiang_Sirikhanth,66.8,SOUTHEAST ASIA
1076752543,Vichien Khaokham,Stub,Thailand,Vichien Khaokham,https://en.wikipedia.org/wiki/Vichien_Khaokham,66.8,SOUTHEAST ASIA
1062856588,Abakar Sabon,Stub,Central African Republic,Abakar Sabon,https://en.wikipedia.org/wiki/Abakar_Sabon,5.6,MIDDLE AFRICA
1112157049,Alexandre Banza,GA,Central African Republic,Alexandre Banza,https://en.wikipedia.org/wiki/Alexandre_Banza,5.6,MIDDLE AFRICA
1070323425,Antoine Darlan,C,Central African Republic,Antoine Darlan,https://en.wikipedia.org/wiki/Antoine_Darlan,5.6,MIDDLE AFRICA
1113661673,Catherine Denguiadé,Start,Central African Republic,Catherine Denguiadé,https://en.wikipedia.org/wiki/Catherine_Denguiadé,5.6,MIDDLE AFRICA
1100414331,Désiré Kolingba,Stub,Central African Republic,Désiré Kolingba,https://en.wikipedia.org/wiki/Désiré_Kolingba,5.6,MIDDLE AFRICA
1090255799,Georges Darlan,C,Central African Republic,Georges Darlan,https://en.wikipedia.org/wiki/Georges_Darlan,5.6,MIDDLE AFRICA
988829581,Hassan Al Habib,Stub,Central African Republic,Hassan Al Habib,https://en.wikipedia.org/wiki/Hassan_Al_Habib,5.6,MIDDLE AFRICA
1112811274,Henri-Marie Dondra,Stub,Central African Republic,Henri-Marie Dondra,https://en.wikipedia.org/wiki/Henri-Marie_Dondra,5.6,MIDDLE AFRICA
1113784938,Jean-Bédel Bokassa,GA,Central African Republic,Jean-Bédel Bokassa,https://en.wikipedia.org/wiki/Jean-Bédel_Bokassa,5.6,MIDDLE AFRICA
1042724644,Karim Meckassoua,Stub,Central African Republic,Karim Meckassoua,https://en.wikipedia.org/wiki/Karim_Meckassoua,5.6,MIDDLE AFRICA
1036618742,Levy Yakete,Stub,Central African Republic,Levy Yakete,https://en.wikipedia.org/wiki/Levy_Yakete,5.6,MIDDLE AFRICA
1115556145,Rodolphe Iddi Lala,C,Central African Republic,Rodolphe Iddi Lala,https://en.wikipedia.org/wiki/Rodolphe_Iddi_Lala,5.6,MIDDLE AFRICA
1033150087,Saif Durbar,C,Central African Republic,Saif Durbar,https://en.wikipedia.org/wiki/Saif_Durbar,5.6,MIDDLE AFRICA
1059495714,Abraão Vicente,Stub,Cape Verde,Abraão Vicente,https://en.wikipedia.org/wiki/Abraão_Vicente,0.6,WESTERN AFRICA
1101613422,Arlindo do Rosário,Stub,Cape Verde,Arlindo do Rosário,https://en.wikipedia.org/wiki/Arlindo_do_Rosário,0.6,WESTERN AFRICA
1093959761,Carlos de Vasconcelos,Start,Cape Verde,Carlos de Vasconcelos,https://en.wikipedia.org/wiki/Carlos_de_Vasconcelos,0.6,WESTERN AFRICA
1069455161,Fernando Elísio Freire,Start,Cape Verde,Fernando Elísio Freire,https://en.wikipedia.org/wiki/Fernando_Elísio_Freire,0.6,WESTERN AFRICA
1101613548,Gilberto Correia Carvalho Silva,Stub,Cape Verde,Gilberto Correia Carvalho Silva,https://en.wikipedia.org/wiki/Gilberto_Correia_Carvalho_Silva,0.6,WESTERN AFRICA
973826987,Honório Barreto,Start,Cape Verde,Honório Barreto,https://en.wikipedia.org/wiki/Honório_Barreto,0.6,WESTERN AFRICA
1081053284,José Manuel Gomes Andrade,Stub,Cape Verde,José Manuel Gomes Andrade,https://en.wikipedia.org/wiki/José_Manuel_Gomes_Andrade,0.6,WESTERN AFRICA
1065001801,Luís Filipe Tavares,Start,Cape Verde,Luís Filipe Tavares,https://en.wikipedia.org/wiki/Luís_Filipe_Tavares,0.6,WESTERN AFRICA
1093958730,Paulo Rocha (Cape Verde politician),Stub,Cape Verde,Paulo Rocha (Cape Verde politician),https://en.wikipedia.org/wiki/Paulo_Rocha_(Cape_Verde_politician),0.6,WESTERN AFRICA
1084646808,Pedro Fernandes Lopes,C,Cape Verde,Pedro Fernandes Lopes,https://en.wikipedia.org/wiki/Pedro_Fernandes_Lopes,0.6,WESTERN AFRICA
1115564327,Acheikh Ibn-Oumar,Start,Chad,Acheikh Ibn-Oumar,https://en.wikipedia.org/wiki/Acheikh_Ibn-Oumar,17.7,MIDDLE AFRICA
1100448797,Achta Ahmat Bremé,Stub,Chad,Achta Ahmat Bremé,https://en.wikipedia.org/wiki/Achta_Ahmat_Bremé,17.7,MIDDLE AFRICA
1108077983,Alphonse Kotiga,Stub,Chad,Alphonse Kotiga,https://en.wikipedia.org/wiki/Alphonse_Kotiga,17.7,MIDDLE AFRICA
1050732839,Arabi El Goni,Stub,Chad,Arabi El Goni,https://en.wikipedia.org/wiki/Arabi_El_Goni,17.7,MIDDLE AFRICA
1106463141,Christian Georges Diguimbaye,Stub,Chad,Christian Georges Diguimbaye,https://en.wikipedia.org/wiki/Christian_Georges_Diguimbaye,17.7,MIDDLE AFRICA
1054942760,Firmin Djidingar,Stub,Chad,Firmin Djidingar,https://en.wikipedia.org/wiki/Firmin_Djidingar,17.7,MIDDLE AFRICA
1111863464,Hinda Déby Itno,Start,Chad,Hinda Déby Itno,https://en.wikipedia.org/wiki/Hinda_Déby_Itno,17.7,MIDDLE AFRICA
952741451,Mahamat Djarma Khatir,Stub,Chad,Mahamat Djarma Khatir,https://en.wikipedia.org/wiki/Mahamat_Djarma_Khatir,17.7,MIDDLE AFRICA
1112094658,Mohamed Bechir-Sow,Stub,Chad,Mohamed Bechir-Sow,https://en.wikipedia.org/wiki/Mohamed_Bechir-Sow,17.7,MIDDLE AFRICA
1096370089,Oueddei Kichidemi,Start,Chad,Oueddei Kichidemi,https://en.wikipedia.org/wiki/Oueddei_Kichidemi,17.7,MIDDLE AFRICA
1010288821,Roger Djikisna,Stub,Chad,Roger Djikisna,https://en.wikipedia.org/wiki/Roger_Djikisna,17.7,MIDDLE AFRICA
1115564144,Abbo Nassour,C,Chad,Abbo Nassour,https://en.wikipedia.org/wiki/Abbo_Nassour,17.7,MIDDLE AFRICA
1106278873,Baba Laddé,C,Chad,Baba Laddé,https://en.wikipedia.org/wiki/Baba_Laddé,17.7,MIDDLE AFRICA
1112094593,Djimadoum Tiraina,Stub,Chad,Djimadoum Tiraina,https://en.wikipedia.org/wiki/Djimadoum_Tiraina,17.7,MIDDLE AFRICA
1100566547,Gontchomé Sahoulba,Start,Chad,Gontchomé Sahoulba,https://en.wikipedia.org/wiki/Gontchomé_Sahoulba,17.7,MIDDLE AFRICA
872513852,Laoukein Kourayo Médard,Stub,Chad,Laoukein Kourayo Médard,https://en.wikipedia.org/wiki/Laoukein_Kourayo_Médard,17.7,MIDDLE AFRICA
1077898049,Mariam Mahamat Nour,Stub,Chad,Mariam Mahamat Nour,https://en.wikipedia.org/wiki/Mariam_Mahamat_Nour,17.7,MIDDLE AFRICA
872461806,Nadji Madou,Stub,Chad,Nadji Madou,https://en.wikipedia.org/wiki/Nadji_Madou,17.7,MIDDLE AFRICA
1010289028,Quatre Sou Quatre,Stub,Chad,Quatre Sou Quatre,https://en.wikipedia.org/wiki/Quatre_Sou_Quatre,17.7,MIDDLE AFRICA
1115480119,Saadie Goukouni Weddeye,Start,Chad,Saadie Goukouni Weddeye,https://en.wikipedia.org/wiki/Saadie_Goukouni_Weddeye,17.7,MIDDLE AFRICA
1085015143,Tahir Hamid Nguilin,Stub,Chad,Tahir Hamid Nguilin,https://en.wikipedia.org/wiki/Tahir_Hamid_Nguilin,17.7,MIDDLE AFRICA
1038273100,Adolfo Eastman,Stub,Chile,Adolfo Eastman,https://en.wikipedia.org/wiki/Adolfo_Eastman,19.8,SOUTH AMERICA
1097579028,Alejandra Bravo Hidalgo,C,Chile,Alejandra Bravo Hidalgo,https://en.wikipedia.org/wiki/Alejandra_Bravo_Hidalgo,19.8,SOUTH AMERICA
1096936718,Alexandra Benado,Start,Chile,Alexandra Benado,https://en.wikipedia.org/wiki/Alexandra_Benado,19.8,SOUTH AMERICA
1060990009,Aurora Argomedo,Start,Chile,Aurora Argomedo,https://en.wikipedia.org/wiki/Aurora_Argomedo,19.8,SOUTH AMERICA
1097131738,Camilo Ballesteros,Start,Chile,Camilo Ballesteros,https://en.wikipedia.org/wiki/Camilo_Ballesteros,19.8,SOUTH AMERICA
1077893937,Checho Hirane,Stub,Chile,Checho Hirane,https://en.wikipedia.org/wiki/Checho_Hirane,19.8,SOUTH AMERICA
1098030047,Claudio Arredondo,Start,Chile,Claudio Arredondo,https://en.wikipedia.org/wiki/Claudio_Arredondo,19.8,SOUTH AMERICA
1106626625,"David Henríquez (footballer, born 1977)",Start,Chile,"David Henríquez (footballer, born 1977)","https://en.wikipedia.org/wiki/David_Henríquez_(footballer,_born_1977)",19.8,SOUTH AMERICA
1037492111,Diego Elizondo Prado,Stub,Chile,Diego Elizondo Prado,https://en.wikipedia.org/wiki/Diego_Elizondo_Prado,19.8,SOUTH AMERICA
1069288880,Diego José Benavente,Stub,Chile,Diego José Benavente,https://en.wikipedia.org/wiki/Diego_José_Benavente,19.8,SOUTH AMERICA
1037350216,Eduardo Charme,Stub,Chile,Eduardo Charme,https://en.wikipedia.org/wiki/Eduardo_Charme,19.8,SOUTH AMERICA
1115021687,Felipe Alessandri,Stub,Chile,Felipe Alessandri,https://en.wikipedia.org/wiki/Felipe_Alessandri,19.8,SOUTH AMERICA
1103478298,Fernando Cordero Rusque,Stub,Chile,Fernando Cordero Rusque,https://en.wikipedia.org/wiki/Fernando_Cordero_Rusque,19.8,SOUTH AMERICA
1097538961,Francisco Astaburuaga Cienfuegos,Stub,Chile,Francisco Astaburuaga Cienfuegos,https://en.wikipedia.org/wiki/Francisco_Astaburuaga_Cienfuegos,19.8,SOUTH AMERICA
1094177814,Harald Beyer (politician),Stub,Chile,Harald Beyer (politician),https://en.wikipedia.org/wiki/Harald_Beyer_(politician),19.8,SOUTH AMERICA
1061888618,Hermes Ahumada,Stub,Chile,Hermes Ahumada,https://en.wikipedia.org/wiki/Hermes_Ahumada,19.8,SOUTH AMERICA
1088424535,Hugo Gutiérrez Gálvez,Stub,Chile,Hugo Gutiérrez Gálvez,https://en.wikipedia.org/wiki/Hugo_Gutiérrez_Gálvez,19.8,SOUTH AMERICA
1036631728,Isabel Godoy,Start,Chile,Isabel Godoy,https://en.wikipedia.org/wiki/Isabel_Godoy,19.8,SOUTH AMERICA
1097539409,Jaime Bassa,Start,Chile,Jaime Bassa,https://en.wikipedia.org/wiki/Jaime_Bassa,19.8,SOUTH AMERICA
1110097739,Jaime Gazmuri,C,Chile,Jaime Gazmuri,https://en.wikipedia.org/wiki/Jaime_Gazmuri,19.8,SOUTH AMERICA
1095852077,Jorge Dip,Start,Chile,Jorge Dip,https://en.wikipedia.org/wiki/Jorge_Dip,19.8,SOUTH AMERICA
1095758707,Jose Fernandez Dubrock,Stub,Chile,Jose Fernandez Dubrock,https://en.wikipedia.org/wiki/Jose_Fernandez_Dubrock,19.8,SOUTH AMERICA
1111860853,José Luis Cabión,Start,Chile,José Luis Cabión,https://en.wikipedia.org/wiki/José_Luis_Cabión,19.8,SOUTH AMERICA
1097589388,José Maza Fernández,Start,Chile,José Maza Fernández,https://en.wikipedia.org/wiki/José_Maza_Fernández,19.8,SOUTH AMERICA
1085403808,Juan Chandía,Stub,Chile,Juan Chandía,https://en.wikipedia.org/wiki/Juan_Chandía,19.8,SOUTH AMERICA
1060973836,Juan Egaña,Stub,Chile,Juan Egaña,https://en.wikipedia.org/wiki/Juan_Egaña,19.8,SOUTH AMERICA
1037542204,Juan de Dios Correa de Saa,Stub,Chile,Juan de Dios Correa de Saa,https://en.wikipedia.org/wiki/Juan_de_Dios_Correa_de_Saa,19.8,SOUTH AMERICA
1097570287,Julio Durán,Stub,Chile,Julio Durán,https://en.wikipedia.org/wiki/Julio_Durán,19.8,SOUTH AMERICA
1109042122,Lidia Amarales,Start,Chile,Lidia Amarales,https://en.wikipedia.org/wiki/Lidia_Amarales,19.8,SOUTH AMERICA
1090166891,Lidia González,Start,Chile,Lidia González,https://en.wikipedia.org/wiki/Lidia_González,19.8,SOUTH AMERICA
1112783373,Mario Desbordes,C,Chile,Mario Desbordes,https://en.wikipedia.org/wiki/Mario_Desbordes,19.8,SOUTH AMERICA
1115156426,Mauricio Cataldo,Start,Chile,Mauricio Cataldo,https://en.wikipedia.org/wiki/Mauricio_Cataldo,19.8,SOUTH AMERICA
1061889467,Miguel Cruchaga Tocornal,Stub,Chile,Miguel Cruchaga Tocornal,https://en.wikipedia.org/wiki/Miguel_Cruchaga_Tocornal,19.8,SOUTH AMERICA
1103181135,"Pablo Galdames (footballer, born 1974)",Start,Chile,"Pablo Galdames (footballer, born 1974)","https://en.wikipedia.org/wiki/Pablo_Galdames_(footballer,_born_1974)",19.8,SOUTH AMERICA
1063051282,Patricio Achurra,Start,Chile,Patricio Achurra,https://en.wikipedia.org/wiki/Patricio_Achurra,19.8,SOUTH AMERICA
1097565855,Pedro Nolasco Cruz Vergara,C,Chile,Pedro Nolasco Cruz Vergara,https://en.wikipedia.org/wiki/Pedro_Nolasco_Cruz_Vergara,19.8,SOUTH AMERICA
1115021831,Rojo Edwards,Start,Chile,Rojo Edwards,https://en.wikipedia.org/wiki/Rojo_Edwards,19.8,SOUTH AMERICA
1107215667,Ximena Anza,Start,Chile,Ximena Anza,https://en.wikipedia.org/wiki/Ximena_Anza,19.8,SOUTH AMERICA
1087840742,Álvaro Covarrubias,Start,Chile,Álvaro Covarrubias,https://en.wikipedia.org/wiki/Álvaro_Covarrubias,19.8,SOUTH AMERICA
1111776342,Ángel Flisfisch,Start,Chile,Ángel Flisfisch,https://en.wikipedia.org/wiki/Ángel_Flisfisch,19.8,SOUTH AMERICA
1069138774,Adolfo Millabur,Start,Chile,Adolfo Millabur,https://en.wikipedia.org/wiki/Adolfo_Millabur,19.8,SOUTH AMERICA
1101221172,Antonio Leal Labrín,Stub,Chile,Antonio Leal Labrín,https://en.wikipedia.org/wiki/Antonio_Leal_Labrín,19.8,SOUTH AMERICA
1049163977,Aucán Huilcamán,Stub,Chile,Aucán Huilcamán,https://en.wikipedia.org/wiki/Aucán_Huilcamán,19.8,SOUTH AMERICA
1030957748,Bernhard Eunom Philippi,Start,Chile,Bernhard Eunom Philippi,https://en.wikipedia.org/wiki/Bernhard_Eunom_Philippi,19.8,SOUTH AMERICA
1068434440,Bárbara Rebolledo,Start,Chile,Bárbara Rebolledo,https://en.wikipedia.org/wiki/Bárbara_Rebolledo,19.8,SOUTH AMERICA
1104248309,Bárbara Sepúlveda Hales,Stub,Chile,Bárbara Sepúlveda Hales,https://en.wikipedia.org/wiki/Bárbara_Sepúlveda_Hales,19.8,SOUTH AMERICA
1108666802,Carlos Maldonado Curti,Start,Chile,Carlos Maldonado Curti,https://en.wikipedia.org/wiki/Carlos_Maldonado_Curti,19.8,SOUTH AMERICA
1073813699,Catalina Pulido,Start,Chile,Catalina Pulido,https://en.wikipedia.org/wiki/Catalina_Pulido,19.8,SOUTH AMERICA
1115056871,Daniel Jadue,GA,Chile,Daniel Jadue,https://en.wikipedia.org/wiki/Daniel_Jadue,19.8,SOUTH AMERICA
1111424266,Enrique Maluenda,C,Chile,Enrique Maluenda,https://en.wikipedia.org/wiki/Enrique_Maluenda,19.8,SOUTH AMERICA
1037344949,Enrique Oyarzún Mondaca,Stub,Chile,Enrique Oyarzún Mondaca,https://en.wikipedia.org/wiki/Enrique_Oyarzún_Mondaca,19.8,SOUTH AMERICA
1115707992,Felipe Kast,Start,Chile,Felipe Kast,https://en.wikipedia.org/wiki/Felipe_Kast,19.8,SOUTH AMERICA
1037353335,Fernando Lazcano Echaurren,Stub,Chile,Fernando Lazcano Echaurren,https://en.wikipedia.org/wiki/Fernando_Lazcano_Echaurren,19.8,SOUTH AMERICA
1037357324,Francisco Valdés Vergara,Stub,Chile,Francisco Valdés Vergara,https://en.wikipedia.org/wiki/Francisco_Valdés_Vergara,19.8,SOUTH AMERICA
1097609170,Germán Picó Cañas,Start,Chile,Germán Picó Cañas,https://en.wikipedia.org/wiki/Germán_Picó_Cañas,19.8,SOUTH AMERICA
1063237992,Graciela Mandujano,Start,Chile,Graciela Mandujano,https://en.wikipedia.org/wiki/Graciela_Mandujano,19.8,SOUTH AMERICA
1061888273,Guillermo Pérez de Arce,Stub,Chile,Guillermo Pérez de Arce,https://en.wikipedia.org/wiki/Guillermo_Pérez_de_Arce,19.8,SOUTH AMERICA
1114844859,Héctor Parra (footballer),C,Chile,Héctor Parra (footballer),https://en.wikipedia.org/wiki/Héctor_Parra_(footballer),19.8,SOUTH AMERICA
1103628118,Isidro Solís,Stub,Chile,Isidro Solís,https://en.wikipedia.org/wiki/Isidro_Solís,19.8,SOUTH AMERICA
1115152029,Jaime Pizarro,Start,Chile,Jaime Pizarro,https://en.wikipedia.org/wiki/Jaime_Pizarro,19.8,SOUTH AMERICA
1037392606,Jenaro Prieto,Stub,Chile,Jenaro Prieto,https://en.wikipedia.org/wiki/Jenaro_Prieto,19.8,SOUTH AMERICA
1096045044,Jennifer Rojas,Start,Chile,Jennifer Rojas,https://en.wikipedia.org/wiki/Jennifer_Rojas,19.8,SOUTH AMERICA
1069290613,José Francisco Urrejola,Stub,Chile,José Francisco Urrejola,https://en.wikipedia.org/wiki/José_Francisco_Urrejola,19.8,SOUTH AMERICA
1108500041,José Musalem Saffie,Stub,Chile,José Musalem Saffie,https://en.wikipedia.org/wiki/José_Musalem_Saffie,19.8,SOUTH AMERICA
1051093031,José Rafael Larraín,Stub,Chile,José Rafael Larraín,https://en.wikipedia.org/wiki/José_Rafael_Larraín,19.8,SOUTH AMERICA
1084670911,Juan José Martin Bravo,Start,Chile,Juan José Martin Bravo,https://en.wikipedia.org/wiki/Juan_José_Martin_Bravo,19.8,SOUTH AMERICA
1115103114,Leonardo Véliz,Start,Chile,Leonardo Véliz,https://en.wikipedia.org/wiki/Leonardo_Véliz,19.8,SOUTH AMERICA
1108033983,Liliana Jadue,Start,Chile,Liliana Jadue,https://en.wikipedia.org/wiki/Liliana_Jadue,19.8,SOUTH AMERICA
1011248294,Loreto Silva,Start,Chile,Loreto Silva,https://en.wikipedia.org/wiki/Loreto_Silva,19.8,SOUTH AMERICA
1097606858,Luis Palacios Rossini,Stub,Chile,Luis Palacios Rossini,https://en.wikipedia.org/wiki/Luis_Palacios_Rossini,19.8,SOUTH AMERICA
1037489055,Manuel Antonio Tocornal,Stub,Chile,Manuel Antonio Tocornal,https://en.wikipedia.org/wiki/Manuel_Antonio_Tocornal,19.8,SOUTH AMERICA
1083220118,Manuel José Ossandón,Start,Chile,Manuel José Ossandón,https://en.wikipedia.org/wiki/Manuel_José_Ossandón,19.8,SOUTH AMERICA
986980123,Manuel Ossa Ruiz,Start,Chile,Manuel Ossa Ruiz,https://en.wikipedia.org/wiki/Manuel_Ossa_Ruiz,19.8,SOUTH AMERICA
1084348581,Marcela Sabat,Stub,Chile,Marcela Sabat,https://en.wikipedia.org/wiki/Marcela_Sabat,19.8,SOUTH AMERICA
1104834588,Margarita Vargas López,C,Chile,Margarita Vargas López,https://en.wikipedia.org/wiki/Margarita_Vargas_López,19.8,SOUTH AMERICA
1115090404,María Silvia Correa Marín,Start,Chile,María Silvia Correa Marín,https://en.wikipedia.org/wiki/María_Silvia_Correa_Marín,19.8,SOUTH AMERICA
1109014330,María de los Ángeles de la Paz Riveros,Start,Chile,María de los Ángeles de la Paz Riveros,https://en.wikipedia.org/wiki/María_de_los_Ángeles_de_la_Paz_Riveros,19.8,SOUTH AMERICA
1097635165,Miguel Schweitzer Walters,Start,Chile,Miguel Schweitzer Walters,https://en.wikipedia.org/wiki/Miguel_Schweitzer_Walters,19.8,SOUTH AMERICA
1061889202,Nicolás Marambio,Stub,Chile,Nicolás Marambio,https://en.wikipedia.org/wiki/Nicolás_Marambio,19.8,SOUTH AMERICA
1084819799,Patricio Rey Sommer,Stub,Chile,Patricio Rey Sommer,https://en.wikipedia.org/wiki/Patricio_Rey_Sommer,19.8,SOUTH AMERICA
1089081472,Ramón Subercaseaux Vicuña,C,Chile,Ramón Subercaseaux Vicuña,https://en.wikipedia.org/wiki/Ramón_Subercaseaux_Vicuña,19.8,SOUTH AMERICA
988502241,Ramón Vega Hidalgo,Stub,Chile,Ramón Vega Hidalgo,https://en.wikipedia.org/wiki/Ramón_Vega_Hidalgo,19.8,SOUTH AMERICA
1062948637,Ricardo Matte,Stub,Chile,Ricardo Matte,https://en.wikipedia.org/wiki/Ricardo_Matte,19.8,SOUTH AMERICA
1060171802,Roberto Poblete,Start,Chile,Roberto Poblete,https://en.wikipedia.org/wiki/Roberto_Poblete,19.8,SOUTH AMERICA
1076225732,Sergio Melnick,Stub,Chile,Sergio Melnick,https://en.wikipedia.org/wiki/Sergio_Melnick,19.8,SOUTH AMERICA
1061890038,Sergio Romero Pizarro,Stub,Chile,Sergio Romero Pizarro,https://en.wikipedia.org/wiki/Sergio_Romero_Pizarro,19.8,SOUTH AMERICA
1037355246,Silvestre Ochagavía Echaurren,Stub,Chile,Silvestre Ochagavía Echaurren,https://en.wikipedia.org/wiki/Silvestre_Ochagavía_Echaurren,19.8,SOUTH AMERICA
1040302707,Tancredo Pinochet,Start,Chile,Tancredo Pinochet,https://en.wikipedia.org/wiki/Tancredo_Pinochet,19.8,SOUTH AMERICA
1108584301,Vlado Mirosevic,C,Chile,Vlado Mirosevic,https://en.wikipedia.org/wiki/Vlado_Mirosevic,19.8,SOUTH AMERICA
1037354612,Waldo Silva,Stub,Chile,Waldo Silva,https://en.wikipedia.org/wiki/Waldo_Silva,19.8,SOUTH AMERICA
1097644966,Carlos Walker Martínez,Start,Chile,Carlos Walker Martínez,https://en.wikipedia.org/wiki/Carlos_Walker_Martínez,19.8,SOUTH AMERICA
1110011348,Chris Watson,FA,Chile,Chris Watson,https://en.wikipedia.org/wiki/Chris_Watson,19.8,SOUTH AMERICA
1061888375,Hernán Videla Lira,Stub,Chile,Hernán Videla Lira,https://en.wikipedia.org/wiki/Hernán_Videla_Lira,19.8,SOUTH AMERICA
1083240431,Hugo Zepeda Barrios,Stub,Chile,Hugo Zepeda Barrios,https://en.wikipedia.org/wiki/Hugo_Zepeda_Barrios,19.8,SOUTH AMERICA
1101140615,Juan de Dios Vial del Río,Stub,Chile,Juan de Dios Vial del Río,https://en.wikipedia.org/wiki/Juan_de_Dios_Vial_del_Río,19.8,SOUTH AMERICA
1037723664,Sergio Zarzar Andonie,Start,Chile,Sergio Zarzar Andonie,https://en.wikipedia.org/wiki/Sergio_Zarzar_Andonie,19.8,SOUTH AMERICA
1096936718,Alexandra Benado,Start,Sweden,Alexandra Benado,https://en.wikipedia.org/wiki/Alexandra_Benado,10.5,NORTHERN EUROPE
1113778594,Jacob Magnus Sprengtporten,C,Sweden,Jacob Magnus Sprengtporten,https://en.wikipedia.org/wiki/Jacob_Magnus_Sprengtporten,10.5,NORTHERN EUROPE
1115163994,Abraham Brodersson,C,Sweden,Abraham Brodersson,https://en.wikipedia.org/wiki/Abraham_Brodersson,10.5,NORTHERN EUROPE
1095370812,Anders Henriksson (politician),Stub,Sweden,Anders Henriksson (politician),https://en.wikipedia.org/wiki/Anders_Henriksson_(politician),10.5,NORTHERN EUROPE
1039843620,Axel Brusewitz,Stub,Sweden,Axel Brusewitz,https://en.wikipedia.org/wiki/Axel_Brusewitz,10.5,NORTHERN EUROPE
1055951113,Bengt Snivil,Stub,Sweden,Bengt Snivil,https://en.wikipedia.org/wiki/Bengt_Snivil,10.5,NORTHERN EUROPE
1024623646,Birger Brosa,Start,Sweden,Birger Brosa,https://en.wikipedia.org/wiki/Birger_Brosa,10.5,NORTHERN EUROPE
1016969064,Birger Furugård,Start,Sweden,Birger Furugård,https://en.wikipedia.org/wiki/Birger_Furugård,10.5,NORTHERN EUROPE
1106260454,Birger Jarl,GA,Sweden,Birger Jarl,https://en.wikipedia.org/wiki/Birger_Jarl,10.5,NORTHERN EUROPE
1112231330,Carl P. Herslow,Stub,Sweden,Carl P. Herslow,https://en.wikipedia.org/wiki/Carl_P._Herslow,10.5,NORTHERN EUROPE
1114537749,Charles the Deaf,Start,Sweden,Charles the Deaf,https://en.wikipedia.org/wiki/Charles_the_Deaf,10.5,NORTHERN EUROPE
1115365930,Christoffer Dulny,Start,Sweden,Christoffer Dulny,https://en.wikipedia.org/wiki/Christoffer_Dulny,10.5,NORTHERN EUROPE
963414238,Clas Frietzcky,Stub,Sweden,Clas Frietzcky,https://en.wikipedia.org/wiki/Clas_Frietzcky,10.5,NORTHERN EUROPE
1101657785,Folke the Fat,Stub,Sweden,Folke the Fat,https://en.wikipedia.org/wiki/Folke_the_Fat,10.5,NORTHERN EUROPE
1068082355,Hans Reinhold von Fersen,Stub,Sweden,Hans Reinhold von Fersen,https://en.wikipedia.org/wiki/Hans_Reinhold_von_Fersen,10.5,NORTHERN EUROPE
1085490833,Harald Hjärne,Stub,Sweden,Harald Hjärne,https://en.wikipedia.org/wiki/Harald_Hjärne,10.5,NORTHERN EUROPE
1018541199,Hemming Gadh,Start,Sweden,Hemming Gadh,https://en.wikipedia.org/wiki/Hemming_Gadh,10.5,NORTHERN EUROPE
941420482,Klas Eklund,Start,Sweden,Klas Eklund,https://en.wikipedia.org/wiki/Klas_Eklund,10.5,NORTHERN EUROPE
1111882241,Leila Ali Elmi,Stub,Sweden,Leila Ali Elmi,https://en.wikipedia.org/wiki/Leila_Ali_Elmi,10.5,NORTHERN EUROPE
1065514763,Martin Ekström,Start,Sweden,Martin Ekström,https://en.wikipedia.org/wiki/Martin_Ekström,10.5,NORTHERN EUROPE
1093435562,Nils Claëson,Stub,Sweden,Nils Claëson,https://en.wikipedia.org/wiki/Nils_Claëson,10.5,NORTHERN EUROPE
1080015839,Nils Elowsson,Stub,Sweden,Nils Elowsson,https://en.wikipedia.org/wiki/Nils_Elowsson,10.5,NORTHERN EUROPE
1073651332,Petrus Olai Dalekarlus,Stub,Sweden,Petrus Olai Dalekarlus,https://en.wikipedia.org/wiki/Petrus_Olai_Dalekarlus,10.5,NORTHERN EUROPE
1113096827,Rudolf Fredrik Berg,Start,Sweden,Rudolf Fredrik Berg,https://en.wikipedia.org/wiki/Rudolf_Fredrik_Berg,10.5,NORTHERN EUROPE
1105567274,Thoralf Alfsson,Start,Sweden,Thoralf Alfsson,https://en.wikipedia.org/wiki/Thoralf_Alfsson,10.5,NORTHERN EUROPE
1089584584,Adolf Ludvig Stierneld,Start,Sweden,Adolf Ludvig Stierneld,https://en.wikipedia.org/wiki/Adolf_Ludvig_Stierneld,10.5,NORTHERN EUROPE
